l_code,l_name,year,b_date,f_date
598,小名浜,1961,1961-04-14,1961-04-08
598,小名浜,1962,1962-04-16,1962-04-09
598,小名浜,1963,1963-04-16,1963-04-13
598,小名浜,1964,1964-04-13,1964-04-10
598,小名浜,1965,1965-04-22,1965-04-15
598,小名浜,1966,1966-04-11,1966-04-01
598,小名浜,1967,1967-04-09,1967-04-03
598,小名浜,1968,1968-04-12,1968-04-07
598,小名浜,1969,1969-04-16,1969-04-12
598,小名浜,1970,1970-04-21,1970-04-16
598,小名浜,1971,1971-04-15,1971-04-09
598,小名浜,1972,1972-04-11,1972-04-03
598,小名浜,1973,1973-04-12,1973-04-08
598,小名浜,1974,1974-04-19,1974-04-14
598,小名浜,1975,1975-04-15,1975-04-10
600,輪島,1953,1953-04-16,1953-04-08
600,輪島,1954,1954-04-11,1954-04-05
600,輪島,1955,1955-04-10,1955-04-07
600,輪島,1956,1956-04-16,1956-04-13
600,輪島,1957,1957-04-21,1957-04-15
600,輪島,1958,1958-04-15,1958-04-07
600,輪島,1959,1959-04-05,1959-04-01
600,輪島,1960,1960-04-11,1960-04-06
600,輪島,1961,1961-04-14,1961-04-04
600,輪島,1962,1962-04-15,1962-04-10
600,輪島,1963,1963-04-14,1963-04-11
600,輪島,1964,1964-04-14,1964-04-12
600,輪島,1965,1965-04-22,1965-04-18
600,輪島,1966,1966-04-14,1966-04-09
600,輪島,1967,1967-04-14,1967-04-08
600,輪島,1968,1968-04-17,1968-04-10
600,輪島,1969,1969-04-20,1969-04-13
600,輪島,1970,1970-04-23,1970-04-18
600,輪島,1971,1971-04-16,1971-04-12
600,輪島,1972,1972-04-14,1972-04-09
600,輪島,1973,1973-04-14,1973-04-10
600,輪島,1974,1974-04-19,1974-04-15
600,輪島,1975,1975-04-17,1975-04-12
602,相川,1953,1953-04-20,1953-04-11
602,相川,1954,1954-04-11,1954-04-06
602,相川,1955,1955-04-12,1955-04-08
602,相川,1956,1956-04-17,1956-04-14
602,相川,1957,1957-04-22,1957-04-16
602,相川,1958,1958-04-17,1958-04-08
602,相川,1959,1959-04-09,1959-04-03
602,相川,1960,1960-04-14,1960-04-06
602,相川,1961,1961-04-15,1961-04-11
602,相川,1962,1962-04-14,1962-04-09
602,相川,1963,1963-04-17,1963-04-12
602,相川,1964,1964-04-17,1964-04-14
602,相川,1965,1965-04-28,1965-04-19
602,相川,1966,1966-04-21,1966-04-12
602,相川,1967,1967-04-18,1967-04-10
602,相川,1968,1968-04-17,1968-04-10
602,相川,1969,1969-04-23,1969-04-14
602,相川,1970,1970-04-25,1970-04-21
602,相川,1971,1971-04-20,1971-04-14
602,相川,1972,1972-04-16,1972-04-12
602,相川,1973,1973-04-16,1973-04-11
602,相川,1974,1974-04-23,1974-04-17
602,相川,1975,1975-04-19,1975-04-14
604,新潟,1953,1953-04-20,1953-04-13
604,新潟,1954,1954-04-15,1954-04-08
604,新潟,1955,1955-04-13,1955-04-09
604,新潟,1956,1956-04-19,1956-04-15
604,新潟,1957,1957-04-24,1957-04-18
604,新潟,1958,1958-04-21,1958-04-13
604,新潟,1959,1959-04-12,1959-04-05
604,新潟,1960,1960-04-18,1960-04-11
604,新潟,1961,1961-04-19,1961-04-12
604,新潟,1962,1962-04-18,1962-04-11
604,新潟,1963,1963-04-16,1963-04-12
604,新潟,1964,1964-04-14,1964-04-11
604,新潟,1965,1965-04-24,1965-04-19
604,新潟,1966,1966-04-18,1966-04-10
604,新潟,1967,1967-04-16,1967-04-11
604,新潟,1968,1968-04-15,1968-04-12
604,新潟,1969,1969-04-21,1969-04-16
604,新潟,1970,1970-04-24,1970-04-20
604,新潟,1971,1971-04-17,1971-04-13
604,新潟,1972,1972-04-14,1972-04-08
604,新潟,1973,1973-04-14,1973-04-10
604,新潟,1974,1974-04-23,1974-04-18
604,新潟,1975,1975-04-17,1975-04-13
605,金沢,1953,1953-04-10,1953-04-02
605,金沢,1954,1954-04-05,1954-04-01
605,金沢,1955,1955-04-08,1955-04-01
605,金沢,1956,1956-04-15,1956-04-10
605,金沢,1957,1957-04-16,1957-04-08
605,金沢,1958,1958-04-08,1958-04-01
605,金沢,1959,1959-04-01,1959-03-27
605,金沢,1960,1960-04-05,1960-03-29
605,金沢,1961,1961-04-10,1961-04-06
605,金沢,1962,1962-04-11,1962-04-07
605,金沢,1963,1963-04-14,1963-04-10
605,金沢,1964,1964-04-13,1964-04-06
605,金沢,1965,1965-04-18,1965-04-13
605,金沢,1966,1966-04-10,1966-04-04
605,金沢,1967,1967-04-09,1967-04-05
605,金沢,1968,1968-04-13,1968-04-07
605,金沢,1969,1969-04-13,1969-04-10
605,金沢,1970,1970-04-19,1970-04-16
605,金沢,1971,1971-04-12,1971-04-09
605,金沢,1972,1972-04-07,1972-04-04
605,金沢,1973,1973-04-10,1973-04-06
605,金沢,1974,1974-04-14,1974-04-10
605,金沢,1975,1975-04-12,1975-04-08
607,富山,1953,1953-04-12,1953-04-08
607,富山,1954,1954-04-08,1954-04-04
607,富山,1955,1955-04-10,1955-04-06
607,富山,1956,1956-04-15,1956-04-13
607,富山,1957,1957-04-20,1957-04-16
607,富山,1958,1958-04-11,1958-04-05
607,富山,1959,1959-04-06,1959-03-31
607,富山,1960,1960-04-09,1960-04-05
607,富山,1961,1961-04-13,1961-04-08
607,富山,1962,1962-04-13,1962-04-07
607,富山,1963,1963-04-14,1963-04-11
607,富山,1964,1964-04-14,1964-04-11
607,富山,1965,1965-04-22,1965-04-16
607,富山,1966,1966-04-15,1966-04-07
607,富山,1967,1967-04-13,1967-04-06
607,富山,1968,1968-04-13,1968-04-08
607,富山,1969,1969-04-15,1969-04-13
607,富山,1970,1970-04-19,1970-04-17
607,富山,1971,1971-04-13,1971-04-10
607,富山,1972,1972-04-13,1972-04-06
607,富山,1973,1973-04-11,1973-04-08
607,富山,1974,1974-04-17,1974-04-13
607,富山,1975,1975-04-14,1975-04-10
610,長野,1953,1953-04-24,1953-04-17
610,長野,1954,1954-04-13,1954-04-07
610,長野,1955,1955-04-13,1955-04-10
610,長野,1956,1956-04-17,1956-04-14
610,長野,1957,1957-04-23,1957-04-17
610,長野,1958,1958-04-19,1958-04-09
610,長野,1959,1959-04-12,1959-04-05
610,長野,1960,1960-04-23,1960-04-13
610,長野,1961,1961-04-20,1961-04-14
610,長野,1962,1962-04-22,1962-04-15
610,長野,1963,1963-04-18,1963-04-15
610,長野,1964,1964-04-17,1964-04-13
610,長野,1965,1965-05-03,1965-04-24
610,長野,1966,1966-04-23,1966-04-14
610,長野,1967,1967-04-21,1967-04-13
610,長野,1968,1968-04-21,1968-04-14
610,長野,1969,1969-04-22,1969-04-16
610,長野,1970,1970-04-28,1970-04-24
610,長野,1971,1971-04-20,1971-04-14
610,長野,1972,1972-04-17,1972-04-07
610,長野,1973,1973-04-20,1973-04-12
610,長野,1974,1974-04-22,1974-04-17
610,長野,1975,1975-04-19,1975-04-15
612,高田,1953,1953-04-17,1953-04-10
612,高田,1954,1954-04-10,1954-04-04
612,高田,1955,1955-04-10,1955-04-03
612,高田,1956,1956-04-16,1956-04-13
612,高田,1957,1957-04-21,1957-04-16
612,高田,1958,1958-04-15,1958-04-06
612,高田,1959,1959-04-08,1959-04-03
612,高田,1960,1960-04-12,1960-04-05
612,高田,1961,1961-04-15,1961-04-10
612,高田,1962,1962-04-13,1962-04-08
612,高田,1963,1963-04-14,1963-04-07
612,高田,1964,1964-04-12,1964-04-07
612,高田,1965,1965-04-22,1965-04-16
612,高田,1966,1966-04-16,1966-04-10
612,高田,1967,1967-04-12,1967-04-07
612,高田,1968,1968-04-16,1968-04-12
612,高田,1969,1969-04-17,1969-04-13
612,高田,1970,1970-04-26,1970-04-21
612,高田,1971,1971-04-14,1971-04-10
612,高田,1972,1972-04-11,1972-04-05
612,高田,1973,1973-04-14,1973-04-09
612,高田,1974,1974-04-19,1974-04-14
612,高田,1975,1975-04-14,1975-04-10
615,宇都宮,1953,1953-04-12,1953-04-06
615,宇都宮,1954,1954-04-07,1954-04-02
615,宇都宮,1955,1955-04-08,1955-04-03
615,宇都宮,1956,1956-04-15,1956-04-10
615,宇都宮,1957,1957-04-14,1957-04-09
615,宇都宮,1958,1958-04-11,1958-04-06
615,宇都宮,1959,1959-04-06,1959-03-31
615,宇都宮,1960,1960-04-08,1960-04-01
615,宇都宮,1961,1961-04-10,1961-04-05
615,宇都宮,1962,1962-04-12,1962-04-07
615,宇都宮,1963,1963-04-12,1963-04-06
615,宇都宮,1964,1964-04-11,1964-04-06
615,宇都宮,1965,1965-04-16,1965-04-11
615,宇都宮,1966,1966-04-07,1966-03-30
615,宇都宮,1967,1967-04-09,1967-04-04
615,宇都宮,1968,1968-04-09,1968-04-04
615,宇都宮,1969,1969-04-13,1969-04-08
615,宇都宮,1970,1970-04-19,1970-04-13
615,宇都宮,1971,1971-04-10,1971-04-05
615,宇都宮,1972,1972-04-05,1972-03-31
615,宇都宮,1973,1973-04-08,1973-04-03
615,宇都宮,1974,1974-04-12,1974-04-08
615,宇都宮,1975,1975-04-11,1975-04-07
616,福井,1953,1953-04-12,1953-04-07
616,福井,1954,1954-04-06,1954-04-02
616,福井,1955,1955-04-09,1955-04-01
616,福井,1956,1956-04-14,1956-04-09
616,福井,1957,1957-04-17,1957-04-11
616,福井,1958,1958-04-07,1958-04-03
616,福井,1959,1959-04-04,1959-03-30
616,福井,1960,1960-04-05,1960-04-01
616,福井,1961,1961-04-10,1961-04-05
616,福井,1962,1962-04-12,1962-04-08
616,福井,1963,1963-04-12,1963-04-09
616,福井,1964,1964-04-12,1964-04-06
616,福井,1965,1965-04-19,1965-04-16
616,福井,1966,1966-04-09,1966-04-03
616,福井,1967,1967-04-07,1967-04-03
616,福井,1968,1968-04-11,1968-04-06
616,福井,1969,1969-04-13,1969-04-09
616,福井,1970,1970-04-19,1970-04-14
616,福井,1971,1971-04-13,1971-04-08
616,福井,1972,1972-04-10,1972-04-04
616,福井,1973,1973-04-09,1973-04-05
616,福井,1974,1974-04-12,1974-04-07
616,福井,1975,1975-04-12,1975-04-07
617,高山,1953,1953-04-27,1953-04-21
617,高山,1954,1954-04-21,1954-04-06
617,高山,1955,1955-04-14,1955-04-10
617,高山,1956,1956-04-24,1956-04-19
617,高山,1957,1957-04-24,1957-04-21
617,高山,1958,1958-04-17,1958-04-14
617,高山,1959,1959-04-13,1959-04-08
617,高山,1960,1960-04-15,1960-04-12
617,高山,1961,1961-04-19,1961-04-15
617,高山,1962,1962-04-20,1962-04-16
617,高山,1963,1963-04-20,1963-04-17
617,高山,1964,1964-04-14,1964-04-12
617,高山,1965,1965-05-01,1965-04-25
617,高山,1966,1966-04-21,1966-04-16
617,高山,1967,1967-04-18,1967-04-13
617,高山,1968,1968-04-22,1968-04-16
617,高山,1969,1969-04-21,1969-04-15
617,高山,1970,1970-04-30,1970-04-24
617,高山,1971,1971-04-18,1971-04-14
617,高山,1972,1972-04-17,1972-04-10
617,高山,1973,1973-04-17,1973-04-12
617,高山,1974,1974-04-24,1974-04-20
617,高山,1975,1975-04-21,1975-04-18
618,松本,1953,1953-04-20,1953-04-11
618,松本,1954,1954-04-11,1954-04-07
618,松本,1955,1955-04-13,1955-04-08
618,松本,1956,1956-04-16,1956-04-15
618,松本,1957,1957-04-20,1957-04-17
618,松本,1958,1958-04-19,1958-04-08
618,松本,1959,1959-04-10,1959-04-05
618,松本,1960,1960-04-14,1960-04-08
618,松本,1961,1961-04-16,1961-04-14
618,松本,1962,1962-04-23,1962-04-14
618,松本,1963,1963-04-17,1963-04-15
618,松本,1964,1964-04-16,1964-04-13
618,松本,1965,1965-05-01,1965-04-25
618,松本,1966,1966-04-19,1966-04-14
618,松本,1967,1967-04-20,1967-04-12
618,松本,1968,1968-04-20,1968-04-14
618,松本,1969,1969-04-21,1969-04-14
618,松本,1970,1970-04-27,1970-04-21
618,松本,1971,1971-04-19,1971-04-14
618,松本,1972,1972-04-17,1972-04-08
618,松本,1973,1973-04-18,1973-04-13
618,松本,1974,1974-04-23,1974-04-17
618,松本,1975,1975-04-19,1975-04-15
624,前橋,1953,1953-04-17,1953-04-03
624,前橋,1954,1954-04-04,1954-03-29
624,前橋,1955,1955-04-10,1955-03-29
624,前橋,1956,1956-04-13,1956-04-06
624,前橋,1957,1957-04-14,1957-04-06
624,前橋,1958,1958-04-09,1958-04-01
624,前橋,1959,1959-04-04,1959-03-24
624,前橋,1960,1960-04-08,1960-03-27
624,前橋,1961,1961-04-08,1961-04-02
624,前橋,1962,1962-04-10,1962-04-02
624,前橋,1963,1963-04-09,1963-04-02
624,前橋,1964,1964-04-10,1964-04-05
624,前橋,1965,1965-04-16,1965-04-08
624,前橋,1966,1966-04-07,1966-03-25
624,前橋,1967,1967-04-05,1967-03-31
624,前橋,1968,1968-04-09,1968-04-02
624,前橋,1969,1969-04-13,1969-04-07
624,前橋,1970,1970-04-17,1970-04-11
624,前橋,1971,1971-04-10,1971-04-01
624,前橋,1972,1972-04-06,1972-03-30
624,前橋,1973,1973-04-09,1973-04-03
624,前橋,1974,1974-04-11,1974-04-06
624,前橋,1975,1975-04-10,1975-04-04
626,熊谷,1953,1953-04-09,1953-04-01
626,熊谷,1954,1954-04-05,1954-03-30
626,熊谷,1955,1955-04-08,1955-03-30
626,熊谷,1956,1956-04-13,1956-04-04
626,熊谷,1957,1957-04-12,1957-04-07
626,熊谷,1958,1958-04-09,1958-04-01
626,熊谷,1959,1959-04-04,1959-03-26
626,熊谷,1960,1960-04-07,1960-03-28
626,熊谷,1961,1961-04-08,1961-04-03
626,熊谷,1962,1962-04-10,1962-04-02
626,熊谷,1963,1963-04-11,1963-04-04
626,熊谷,1964,1964-04-08,1964-04-04
626,熊谷,1965,1965-04-13,1965-04-06
626,熊谷,1966,1966-04-07,1966-03-27
626,熊谷,1967,1967-04-05,1967-04-01
626,熊谷,1968,1968-04-06,1968-04-02
626,熊谷,1969,1969-04-13,1969-04-05
626,熊谷,1970,1970-04-16,1970-04-10
626,熊谷,1971,1971-04-08,1971-04-02
626,熊谷,1972,1972-04-03,1972-03-28
626,熊谷,1973,1973-04-09,1973-04-01
626,熊谷,1974,1974-04-12,1974-04-06
626,熊谷,1975,1975-04-11,1975-04-01
629,水戸,1953,1953-04-09,1953-04-04
629,水戸,1954,1954-04-06,1954-04-01
629,水戸,1955,1955-04-08,1955-03-29
629,水戸,1956,1956-04-15,1956-04-09
629,水戸,1957,1957-04-14,1957-04-08
629,水戸,1958,1958-04-11,1958-04-04
629,水戸,1959,1959-04-06,1959-03-30
629,水戸,1960,1960-04-10,1960-04-04
629,水戸,1961,1961-04-10,1961-04-06
629,水戸,1962,1962-04-15,1962-04-09
629,水戸,1963,1963-04-13,1963-04-06
629,水戸,1964,1964-04-11,1964-04-06
629,水戸,1965,1965-04-16,1965-04-12
629,水戸,1966,1966-04-08,1966-04-01
629,水戸,1967,1967-04-07,1967-04-02
629,水戸,1968,1968-04-10,1968-04-04
629,水戸,1969,1969-04-13,1969-04-08
629,水戸,1970,1970-04-21,1970-04-13
629,水戸,1971,1971-04-12,1971-04-05
629,水戸,1972,1972-04-05,1972-03-31
629,水戸,1973,1973-04-08,1973-04-05
629,水戸,1974,1974-04-14,1974-04-10
629,水戸,1975,1975-04-12,1975-04-09
631,敦賀,1953,1953-04-10,1953-04-03
631,敦賀,1954,1954-04-05,1954-03-30
631,敦賀,1955,1955-04-06,1955-03-28
631,敦賀,1956,1956-04-11,1956-04-04
631,敦賀,1957,1957-04-16,1957-04-11
631,敦賀,1958,1958-04-08,1958-04-05
631,敦賀,1959,1959-04-02,1959-03-28
631,敦賀,1960,1960-04-03,1960-03-30
631,敦賀,1961,1961-04-12,1961-04-06
631,敦賀,1962,1962-04-10,1962-04-05
631,敦賀,1963,1963-04-11,1963-04-06
631,敦賀,1964,1964-04-11,1964-04-05
631,敦賀,1965,1965-04-19,1965-04-15
631,敦賀,1966,1966-04-05,1966-03-29
631,敦賀,1967,1967-04-07,1967-04-02
631,敦賀,1968,1968-04-11,1968-04-07
631,敦賀,1969,1969-04-13,1969-04-10
631,敦賀,1970,1970-04-17,1970-04-13
631,敦賀,1971,1971-04-11,1971-04-06
631,敦賀,1972,1972-04-09,1972-04-04
631,敦賀,1973,1973-04-10,1973-04-07
631,敦賀,1974,1974-04-12,1974-04-07
631,敦賀,1975,1975-04-12,1975-04-08
632,岐阜,1953,1953-04-09,1953-04-03
632,岐阜,1954,1954-04-05,1954-03-29
632,岐阜,1955,1955-04-01,1955-03-27
632,岐阜,1956,1956-04-07,1956-03-31
632,岐阜,1957,1957-04-12,1957-04-08
632,岐阜,1958,1958-04-08,1958-03-28
632,岐阜,1959,1959-04-03,1959-03-22
632,岐阜,1960,1960-04-03,1960-03-23
632,岐阜,1961,1961-04-07,1961-04-02
632,岐阜,1962,1962-04-12,1962-04-06
632,岐阜,1963,1963-04-09,1963-04-04
632,岐阜,1964,1964-04-09,1964-04-04
632,岐阜,1965,1965-04-16,1965-04-09
632,岐阜,1966,1966-04-06,1966-03-27
632,岐阜,1967,1967-04-05,1967-03-30
632,岐阜,1968,1968-04-09,1968-04-04
632,岐阜,1969,1969-04-11,1969-04-03
632,岐阜,1970,1970-04-15,1970-04-09
632,岐阜,1971,1971-04-07,1971-03-31
632,岐阜,1972,1972-04-05,1972-03-28
632,岐阜,1973,1973-04-08,1973-03-31
632,岐阜,1974,1974-04-10,1974-04-04
632,岐阜,1975,1975-04-08,1975-04-01
636,名古屋,1953,1953-04-12,1953-04-03
636,名古屋,1954,1954-04-04,1954-03-30
636,名古屋,1955,1955-04-03,1955-03-29
636,名古屋,1956,1956-04-09,1956-03-29
636,名古屋,1957,1957-04-13,1957-04-08
636,名古屋,1958,1958-04-07,1958-03-25
636,名古屋,1959,1959-03-30,1959-03-23
636,名古屋,1960,1960-04-04,1960-03-22
636,名古屋,1961,1961-04-06,1961-03-31
636,名古屋,1962,1962-04-12,1962-04-03
636,名古屋,1963,1963-04-06,1963-04-02
636,名古屋,1964,1964-04-07,1964-04-02
636,名古屋,1965,1965-04-16,1965-04-08
636,名古屋,1966,1966-04-03,1966-03-24
636,名古屋,1967,1967-04-05,1967-03-29
636,名古屋,1968,1968-04-05,1968-04-02
636,名古屋,1969,1969-04-07,1969-04-01
636,名古屋,1970,1970-04-12,1970-04-07
636,名古屋,1971,1971-04-05,1971-03-31
636,名古屋,1972,1972-04-02,1972-03-27
636,名古屋,1973,1973-04-08,1973-03-30
636,名古屋,1974,1974-04-08,1974-04-03
636,名古屋,1975,1975-04-07,1975-03-31
637,飯田,1953,1953-04-12,1953-04-07
637,飯田,1954,1954-04-07,1954-04-03
637,飯田,1955,1955-04-07,1955-04-04
637,飯田,1956,1956-04-12,1956-04-06
637,飯田,1957,1957-04-16,1957-04-12
637,飯田,1958,1958-04-07,1958-04-05
637,飯田,1959,1959-03-31,1959-03-27
637,飯田,1960,1960-04-05,1960-03-30
637,飯田,1961,1961-04-13,1961-04-06
637,飯田,1962,1962-04-17,1962-04-11
637,飯田,1963,1963-04-14,1963-04-07
637,飯田,1964,1964-04-12,1964-04-09
637,飯田,1965,1965-04-20,1965-04-16
637,飯田,1966,1966-04-12,1966-04-05
637,飯田,1967,1967-04-14,1967-04-08
637,飯田,1968,1968-04-13,1968-04-09
637,飯田,1969,1969-04-13,1969-04-06
637,飯田,1970,1970-04-22,1970-04-16
637,飯田,1971,1971-04-12,1971-04-05
637,飯田,1972,1972-04-14,1972-04-04
637,飯田,1973,1973-04-10,1973-04-06
637,飯田,1974,1974-04-16,1974-04-10
637,飯田,1975,1975-04-14,1975-04-09
638,甲府,1953,1953-04-08,1953-03-30
638,甲府,1954,1954-04-04,1954-03-31
638,甲府,1955,1955-04-03,1955-03-29
638,甲府,1956,1956-04-07,1956-03-29
638,甲府,1957,1957-04-09,1957-04-07
638,甲府,1958,1958-04-05,1958-04-01
638,甲府,1959,1959-03-30,1959-03-24
638,甲府,1960,1960-03-31,1960-03-25
638,甲府,1961,1961-04-06,1961-04-02
638,甲府,1962,1962-04-08,1962-04-02
638,甲府,1963,1963-04-06,1963-04-02
638,甲府,1964,1964-04-05,1964-04-03
638,甲府,1965,1965-04-12,1965-04-07
638,甲府,1966,1966-04-02,1966-03-26
638,甲府,1967,1967-04-04,1967-04-01
638,甲府,1968,1968-04-06,1968-04-03
638,甲府,1969,1969-04-09,1969-04-03
638,甲府,1970,1970-04-12,1970-04-09
638,甲府,1971,1971-04-02,1971-03-30
638,甲府,1972,1972-03-31,1972-03-29
638,甲府,1973,1973-04-05,1973-04-01
638,甲府,1974,1974-04-06,1974-04-02
638,甲府,1975,1975-04-06,1975-04-02
648,銚子,1953,1953-04-05,1953-03-25
648,銚子,1954,1954-04-05,1954-03-26
648,銚子,1955,1955-04-04,1955-03-25
648,銚子,1956,1956-04-11,1956-03-29
648,銚子,1957,1957-04-09,1957-04-05
648,銚子,1958,1958-04-07,1958-04-01
648,銚子,1959,1959-04-02,1959-03-23
648,銚子,1960,1960-03-30,1960-03-26
648,銚子,1961,1961-04-08,1961-04-01
648,銚子,1962,1962-04-08,1962-04-01
648,銚子,1963,1963-04-11,1963-04-04
648,銚子,1964,1964-04-13,1964-04-03
648,銚子,1965,1965-04-17,1965-04-13
648,銚子,1966,1966-04-05,1966-03-23
648,銚子,1967,1967-04-06,1967-04-01
648,銚子,1968,1968-04-04,1968-03-31
648,銚子,1969,1969-04-11,1969-04-04
648,銚子,1970,1970-04-17,1970-04-10
648,銚子,1971,1971-04-08,1971-04-02
648,銚子,1972,1972-04-07,1972-03-29
648,銚子,1973,1973-04-08,1973-04-01
648,銚子,1974,1974-04-07,1974-04-02
648,銚子,1975,1975-04-10,1975-04-03
651,津,1953,1953-04-12,1953-04-01
651,津,1954,1954-04-04,1954-03-30
651,津,1955,1955-04-05,1955-03-31
651,津,1956,1956-04-09,1956-04-03
651,津,1957,1957-04-13,1957-04-08
651,津,1958,1958-04-13,1958-04-06
651,津,1959,1959-04-01,1959-03-23
651,津,1960,1960-04-09,1960-03-28
651,津,1961,1961-04-09,1961-04-03
651,津,1962,1962-04-13,1962-04-06
651,津,1963,1963-04-10,1963-04-06
651,津,1964,1964-04-10,1964-04-05
651,津,1965,1965-04-17,1965-04-12
651,津,1966,1966-04-04,1966-03-26
651,津,1967,1967-04-05,1967-03-30
651,津,1968,1968-04-08,1968-04-04
651,津,1969,1969-04-11,1969-04-08
651,津,1970,1970-04-16,1970-04-12
651,津,1971,1971-04-07,1971-04-03
651,津,1972,1972-04-08,1972-04-02
651,津,1973,1973-04-13,1973-04-01
651,津,1974,1974-04-11,1974-04-06
651,津,1975,1975-04-09,1975-04-04
654,浜松,1953,1953-04-08,1953-04-01
654,浜松,1954,1954-04-03,1954-03-28
654,浜松,1955,1955-04-02,1955-03-27
654,浜松,1956,NA,1956-04-05
654,浜松,1957,1957-04-10,1957-04-07
654,浜松,1958,1958-04-06,1958-04-02
654,浜松,1959,1959-04-03,1959-03-28
654,浜松,1960,1960-04-06,1960-03-29
654,浜松,1961,1961-04-08,1961-04-01
654,浜松,1962,1962-04-12,1962-04-06
654,浜松,1963,1963-04-07,1963-03-31
654,浜松,1964,1964-04-06,1964-04-02
654,浜松,1965,1965-04-13,1965-04-07
654,浜松,1966,1966-04-05,1966-03-22
654,浜松,1967,1967-04-03,1967-03-28
654,浜松,1968,1968-04-05,1968-03-31
654,浜松,1969,1969-04-07,1969-04-01
654,浜松,1970,1970-04-08,1970-04-03
654,浜松,1971,1971-04-03,1971-03-28
654,浜松,1972,1972-04-03,1972-03-27
654,浜松,1973,1973-04-06,1973-03-30
654,浜松,1974,1974-04-02,1974-03-29
654,浜松,1975,1975-04-06,1975-03-30
656,静岡,1953,1953-04-02,1953-03-25
656,静岡,1954,1954-04-03,1954-03-27
656,静岡,1955,1955-03-30,1955-03-26
656,静岡,1956,1956-04-03,1956-03-28
656,静岡,1957,1957-04-07,1957-04-01
656,静岡,1958,1958-04-04,1958-03-25
656,静岡,1959,1959-03-29,1959-03-20
656,静岡,1960,1960-04-05,1960-03-24
656,静岡,1961,1961-04-06,1961-03-31
656,静岡,1962,1962-04-09,1962-04-02
656,静岡,1963,1963-04-06,1963-03-30
656,静岡,1964,1964-04-05,1964-04-01
656,静岡,1965,1965-04-10,1965-04-01
656,静岡,1966,1966-03-30,1966-03-19
656,静岡,1967,1967-04-02,1967-03-28
656,静岡,1968,1968-04-04,1968-03-29
656,静岡,1969,1969-04-07,1969-03-29
656,静岡,1970,1970-04-10,1970-04-02
656,静岡,1971,1971-04-07,1971-03-29
656,静岡,1972,1972-04-06,1972-03-27
656,静岡,1973,1973-04-06,1973-03-29
656,静岡,1974,1974-04-05,1974-03-29
656,静岡,1975,1975-04-06,1975-03-30
662,東京,1953,1953-04-05,1953-03-26
662,東京,1954,1954-04-01,1954-03-26
662,東京,1955,1955-04-05,1955-03-24
662,東京,1956,1956-04-08,1956-03-26
662,東京,1957,1957-04-10,1957-04-02
662,東京,1958,1958-04-06,1958-03-30
662,東京,1959,1959-04-05,1959-03-24
662,東京,1960,1960-04-01,1960-03-23
662,東京,1961,1961-04-08,1961-04-01
662,東京,1962,1962-04-09,1962-04-01
662,東京,1963,1963-04-06,1963-04-01
662,東京,1964,1964-04-05,1964-04-02
662,東京,1965,1965-04-12,1965-04-02
662,東京,1966,1966-04-05,1966-03-20
662,東京,1967,1967-04-05,1967-03-30
662,東京,1968,1968-04-03,1968-03-29
662,東京,1969,1969-04-10,1969-04-06
662,東京,1970,1970-04-15,1970-04-07
662,東京,1971,1971-04-05,1971-03-30
662,東京,1972,1972-04-01,1972-03-28
662,東京,1973,1973-04-08,1973-03-31
662,東京,1974,1974-04-09,1974-04-02
662,東京,1975,1975-04-06,1975-03-29
663,尾鷲,1953,1953-04-05,1953-03-22
663,尾鷲,1954,1954-04-04,1954-03-26
663,尾鷲,1955,1955-03-31,1955-03-21
663,尾鷲,1956,1956-04-06,1956-03-28
